id,key,value,type 
392311453,building,yes,regular
392311455,building,yes,regular
392311456,building,yes,regular
392311458,building,yes,regular
392311460,building,yes,regular
392311463,building,yes,regular
392311465,building,yes,regular
392311467,building,yes,regular
392311469,building,yes,regular
392311472,building,yes,regular
392311474,building,yes,regular
392311476,building,yes,regular
392311478,building,yes,regular
392311480,building,yes,regular
392311482,building,yes,regular
392311484,building,yes,regular
392311486,building,yes,regular
392311490,building,yes,regular
392311492,building,yes,regular
392311494,building,yes,regular
392311495,building,yes,regular
392311497,building,yes,regular
392311500,building,yes,regular
392311502,building,yes,regular
392311504,building,yes,regular
392311506,building,yes,regular
392311508,building,yes,regular
392311510,building,yes,regular
392311512,building,yes,regular
392311514,building,yes,regular
392311516,building,yes,regular
392311518,building,yes,regular
392311520,building,yes,regular
392311522,building,yes,regular
392311525,building,yes,regular
392311527,building,yes,regular
392311529,building,yes,regular
392311530,building,yes,regular
392311532,building,yes,regular
392311537,building,yes,regular
392311539,building,yes,regular
392311541,building,yes,regular
392311543,building,yes,regular
392311546,building,yes,regular
392311548,building,yes,regular
392311550,building,yes,regular
392311552,building,yes,regular
392311554,building,yes,regular
392311557,building,yes,regular
392311559,building,yes,regular
392311561,building,yes,regular
392311562,building,yes,regular
392311564,building,yes,regular
392311566,building,yes,regular
392311569,building,yes,regular
392311571,building,yes,regular
392311573,building,yes,regular
392311575,building,yes,regular
392311577,building,yes,regular
392311579,building,yes,regular
392311581,building,yes,regular
392311583,building,yes,regular
392311586,building,yes,regular
392311588,building,yes,regular
392311589,building,yes,regular
392311593,building,yes,regular
392311595,building,yes,regular
392312730,building,yes,regular
392312732,building,yes,regular
392312733,building,yes,regular
392312734,building,yes,regular
392312735,building,yes,regular
392312736,building,yes,regular
392312737,building,yes,regular
392312738,building,yes,regular
392312739,building,yes,regular
392312740,building,yes,regular
392312741,building,yes,regular
392312742,building,yes,regular
392312743,building,yes,regular
392312744,building,yes,regular
392312817,building,yes,regular
392312818,building,yes,regular
392312819,building,yes,regular
392312820,building,yes,regular
392312821,building,yes,regular
392312822,building,yes,regular
392312831,building,yes,regular
392312832,building,yes,regular
392312833,building,yes,regular
392312834,building,yes,regular
392312835,building,yes,regular
392312836,building,yes,regular
392312837,building,yes,regular
392312838,building,yes,regular
392312839,building,yes,regular
392312840,building,yes,regular
392312841,building,yes,regular
392312842,building,yes,regular
392312843,building,yes,regular
392312844,building,yes,regular
392312845,building,yes,regular
392312846,building,yes,regular
392312847,building,yes,regular
392312848,building,yes,regular
392312849,building,yes,regular
392312850,building,yes,regular
392312851,building,yes,regular
392312852,building,yes,regular
392312853,building,yes,regular
392312854,building,yes,regular
392312855,building,yes,regular
392312856,building,yes,regular
392312857,building,yes,regular
392312858,building,yes,regular
392312859,building,yes,regular
392312860,building,yes,regular
392312861,building,yes,regular
392312862,building,yes,regular
392312863,building,yes,regular
392312864,building,yes,regular
392312865,building,yes,regular
392312866,building,yes,regular
392312867,building,yes,regular
392312868,building,yes,regular
392312870,building,yes,regular
392312871,building,yes,regular
392312872,building,yes,regular
392312873,building,yes,regular
392312874,building,yes,regular
392312875,building,yes,regular
392312876,building,yes,regular
392312877,building,yes,regular
392312878,building,yes,regular
392312879,building,yes,regular
392312880,building,yes,regular
392312881,building,yes,regular
392312882,building,yes,regular
392312883,building,yes,regular
392312884,building,yes,regular
392312885,building,yes,regular
392312886,building,yes,regular
392312887,building,yes,regular
392312888,building,yes,regular
392312889,building,yes,regular
392312890,building,yes,regular
392312892,building,yes,regular
392312893,building,yes,regular
392312895,building,yes,regular
392312896,building,yes,regular
392312897,building,yes,regular
392312898,building,yes,regular
392312899,building,yes,regular
392312900,building,yes,regular
392312901,building,yes,regular
392313203,building,yes,regular
392313205,building,yes,regular
392313206,building,yes,regular
392313207,building,yes,regular
392313208,building,yes,regular
392313209,building,yes,regular
392313210,building,yes,regular
392313211,building,yes,regular
392313212,building,yes,regular
392313213,building,yes,regular
392313214,building,yes,regular
392316061,building,yes,regular
392316062,building,yes,regular
392316063,building,yes,regular
392316064,building,yes,regular
392316065,building,yes,regular
392316066,building,yes,regular
392316067,building,yes,regular
392316068,building,yes,regular
392316069,building,yes,regular
392316070,building,yes,regular
392316071,building,yes,regular
392316072,building,yes,regular
392316073,building,yes,regular
392316074,building,yes,regular
392316075,building,yes,regular
392316076,building,yes,regular
392316077,building,yes,regular
392316078,building,yes,regular
392316080,building,yes,regular
392316081,building,yes,regular
392316083,building,yes,regular
392316084,building,yes,regular
392316085,building,yes,regular
392316087,building,yes,regular
392316088,building,yes,regular
392316089,building,yes,regular
392316090,building,yes,regular
392316091,building,yes,regular
392316092,building,yes,regular
392316093,building,yes,regular
392316094,building,yes,regular
392316095,building,yes,regular
392316096,building,yes,regular
392316097,building,yes,regular
392316098,building,yes,regular
392316099,building,yes,regular
392316100,building,yes,regular
392316101,building,yes,regular
392316102,building,yes,regular
392316103,building,yes,regular
392316104,building,yes,regular
392316105,building,yes,regular
392316106,building,yes,regular
392316107,building,yes,regular
392316108,building,yes,regular
392316109,building,yes,regular
392316110,building,yes,regular
392316111,building,yes,regular
392316112,building,yes,regular
392316113,building,yes,regular
392316114,building,yes,regular
392316115,building,yes,regular
392316116,building,yes,regular
392316117,building,yes,regular
392316118,building,yes,regular
392316119,building,yes,regular
392316120,building,yes,regular
392316121,building,yes,regular
392316123,building,yes,regular
392316125,building,yes,regular
392316126,building,yes,regular
392316127,building,yes,regular
392316128,building,yes,regular
392316129,building,yes,regular
392316130,building,yes,regular
392316131,building,yes,regular
392316132,building,yes,regular
392316133,building,yes,regular
392316134,building,yes,regular
392316135,building,yes,regular
392316136,building,yes,regular
392316137,building,yes,regular
392316138,building,yes,regular
392316139,building,yes,regular
392316140,building,yes,regular
392316141,building,yes,regular
392316142,building,yes,regular
392316143,building,yes,regular
392316144,building,yes,regular
392316145,building,yes,regular
392316146,building,yes,regular
392316148,building,yes,regular
392316149,building,yes,regular
392316150,building,yes,regular
392316151,building,yes,regular
392316152,building,yes,regular
392316153,building,yes,regular
392316154,building,yes,regular
392316155,building,yes,regular
392316156,building,yes,regular
392316157,building,yes,regular
392316158,building,yes,regular
392316159,building,yes,regular
392316160,building,yes,regular
392316161,building,yes,regular
392316162,building,yes,regular
392316163,building,yes,regular
392316164,building,yes,regular
392316165,building,yes,regular
392316166,building,yes,regular
392316167,building,yes,regular
392316168,building,yes,regular
392316169,building,yes,regular
392316170,building,yes,regular
392316171,building,yes,regular
392316172,building,yes,regular
392316173,building,yes,regular
392316174,building,yes,regular
392316175,building,yes,regular
392316176,building,yes,regular
392316177,building,yes,regular
392316178,building,yes,regular
392316179,building,yes,regular
392316180,building,yes,regular
392316181,building,yes,regular
392316182,building,yes,regular
392316183,building,yes,regular
392316184,building,yes,regular
392316185,building,yes,regular
392316186,building,yes,regular
392316187,building,yes,regular
392316188,building,yes,regular
392316189,building,yes,regular
392316190,building,yes,regular
392316191,building,yes,regular
392316194,building,yes,regular
392316201,building,yes,regular
392352410,building,yes,regular
392352412,building,yes,regular
392352415,building,yes,regular
392352417,building,yes,regular
392352419,building,yes,regular
392352422,building,yes,regular
392352424,building,yes,regular
392352426,building,yes,regular
392352428,building,yes,regular
392352430,building,yes,regular
392352433,building,yes,regular
392352435,building,yes,regular
392352437,building,yes,regular
392352440,building,yes,regular
392352442,building,yes,regular
392352444,building,yes,regular
392352447,building,yes,regular
392352449,building,yes,regular
392352452,building,yes,regular
392352454,building,yes,regular
392352456,building,yes,regular
392352459,building,yes,regular
392352462,building,yes,regular
392352464,building,yes,regular
392352466,building,yes,regular
392352468,building,yes,regular
392352470,building,yes,regular
392352472,building,yes,regular
392352474,building,yes,regular
392352476,building,yes,regular
392352477,building,yes,regular
392352478,building,yes,regular
392352479,building,yes,regular
392352480,building,yes,regular
392352481,building,yes,regular
392354624,building,yes,regular
392354625,building,yes,regular
392354626,building,yes,regular
392354627,building,yes,regular
392354628,building,yes,regular
392354629,building,yes,regular
392354630,building,yes,regular
392354631,building,yes,regular
392354632,building,yes,regular
392354633,building,yes,regular
392354634,building,yes,regular
392354635,building,yes,regular
392354636,building,yes,regular
392354637,building,yes,regular
392354638,building,yes,regular
392354639,building,yes,regular
392354640,building,yes,regular
392354641,building,yes,regular
392354642,building,yes,regular
392354643,building,yes,regular
392354644,building,yes,regular
392354645,building,yes,regular
392354646,building,yes,regular
392354647,building,yes,regular
392354648,building,yes,regular
392356229,building,yes,regular
392356230,building,yes,regular
392356231,building,yes,regular
392356232,building,yes,regular
392356233,building,yes,regular
392356234,building,yes,regular
392356236,building,yes,regular
392356237,building,yes,regular
392356238,building,yes,regular
392356239,building,yes,regular
392356240,building,yes,regular
392356241,building,yes,regular
392356242,building,yes,regular
392356243,building,yes,regular
392356244,building,yes,regular
392356245,building,yes,regular
392356246,building,yes,regular
392356247,building,yes,regular
392356248,building,yes,regular
392356249,building,yes,regular
392356250,building,yes,regular
392356251,building,yes,regular
392356528,building,yes,regular
392356529,building,yes,regular
392356530,building,yes,regular
392356531,building,yes,regular
392356532,building,yes,regular
392356533,building,yes,regular
392356534,building,yes,regular
392356535,building,yes,regular
392356536,building,yes,regular
392356537,building,yes,regular
392356538,building,yes,regular
392356539,building,yes,regular
392356540,building,yes,regular
392356541,building,yes,regular
392356542,building,yes,regular
392356543,building,yes,regular
392356544,building,yes,regular
392356545,building,yes,regular
392356546,building,yes,regular
392356547,building,yes,regular
392356548,building,yes,regular
392356549,building,yes,regular
392356550,building,yes,regular
392356551,housenumber,7221,addr
392356551,building,yes,regular
392356552,building,yes,regular
392356553,building,yes,regular
392356554,building,yes,regular
392356555,building,yes,regular
392356556,building,yes,regular
392357238,building,yes,regular
392357239,building,yes,regular
392357240,building,yes,regular
392357241,building,yes,regular
392357242,building,yes,regular
392357243,building,yes,regular
392357244,building,yes,regular
392357245,building,yes,regular
392357246,building,yes,regular
392357247,building,yes,regular
392357248,building,yes,regular
392357249,building,yes,regular
392357250,building,yes,regular
392357251,building,yes,regular
392357252,building,yes,regular
392357253,building,yes,regular
392357254,building,yes,regular
392357255,building,yes,regular
392357256,building,yes,regular
392357257,building,yes,regular
392357258,building,yes,regular
392358805,building,yes,regular
392358806,building,yes,regular
392358807,building,yes,regular
392358808,building,yes,regular
392358809,building,yes,regular
392358810,building,yes,regular
392358811,building,yes,regular
392358812,building,yes,regular
392358813,building,yes,regular
392358814,building,yes,regular
392358815,building,yes,regular
392358816,building,yes,regular
392358817,building,yes,regular
392358818,building,yes,regular
392358819,building,yes,regular
392358820,building,yes,regular
392358821,building,yes,regular
392358822,building,yes,regular
392358823,building,yes,regular
392358824,building,yes,regular
392358825,building,yes,regular
392358826,building,yes,regular
392358827,building,yes,regular
392358828,building,yes,regular
392358829,building,yes,regular
392358830,building,yes,regular
392358831,building,yes,regular
392358832,building,yes,regular
392358833,building,yes,regular
392358834,building,yes,regular
392358835,building,yes,regular
392358836,building,yes,regular
392358837,building,yes,regular
392360302,building,yes,regular
392360303,building,yes,regular
392360304,building,yes,regular
392360305,building,yes,regular
392360306,building,yes,regular
392360307,building,yes,regular
392360308,building,yes,regular
392360309,building,yes,regular
392360310,building,yes,regular
392360311,building,yes,regular
392360312,building,yes,regular
392360313,building,yes,regular
392360314,building,yes,regular
392360315,building,yes,regular
392360316,building,yes,regular
392360317,building,yes,regular
392360318,building,yes,regular
392360319,building,yes,regular
392360320,building,yes,regular
392360321,building,yes,regular
392360322,building,yes,regular
392360323,building,yes,regular
392360324,building,yes,regular
392360325,building,yes,regular
392360326,building,yes,regular
392360327,building,yes,regular
392360328,building,yes,regular
392360329,building,yes,regular
392360330,building,yes,regular
392360331,building,yes,regular
392360332,building,yes,regular
392360791,building,yes,regular
392360792,building,yes,regular
392360793,building,yes,regular
392360794,building,yes,regular
392360795,building,yes,regular
392360796,building,yes,regular
392360797,building,yes,regular
392360798,building,yes,regular
392360799,building,yes,regular
392360800,building,yes,regular
392360801,building,yes,regular
392360802,building,yes,regular
392360803,building,yes,regular
392360804,building,yes,regular
392361730,building,yes,regular
392361733,building,yes,regular
392361735,building,yes,regular
392361738,building,yes,regular
392361740,building,yes,regular
392361743,building,yes,regular
392361745,building,yes,regular
392361749,building,yes,regular
392361751,building,yes,regular
392361753,building,yes,regular
392361756,building,yes,regular
392361759,building,yes,regular
392361762,building,yes,regular
392361764,building,yes,regular
392361766,building,yes,regular
392361770,building,yes,regular
392361772,building,yes,regular
392361775,building,yes,regular
392361777,building,yes,regular
392361780,building,yes,regular
392361783,building,yes,regular
392361785,building,yes,regular
392361788,building,yes,regular
392361791,building,yes,regular
392361793,building,yes,regular
392361795,building,yes,regular
392361797,building,yes,regular
392361799,building,yes,regular
392361802,building,yes,regular
392361804,building,yes,regular
392361807,building,yes,regular
392361808,building,yes,regular
392361810,building,yes,regular
392362406,building,yes,regular
392362407,building,yes,regular
392362408,building,yes,regular
392362409,building,yes,regular
392362410,building,yes,regular
392362411,building,yes,regular
392362412,building,yes,regular
392362413,building,yes,regular
393471022,bicycle,no,regular
393471022,highway,motorway_link,regular
393471022,lanes,2,regular
393471022,oneway,yes,regular
393471022,sidewalk,none,regular
393471022,cfcc,A63,tiger
393471022,county,"Santa Clara, CA",tiger
393471022,lanes,|merge_to_left,turn
393471508,HFCS,Principal Arterial,regular
393471508,right,lane,cycleway
393471508,highway,primary,regular
393471508,lanes,4,regular
393471508,maxspeed,35 mph,regular
393471508,name,Stevens Creek Boulevard,regular
393471508,oneway,yes,regular
393471508,sidewalk,right,regular
393471508,maxspeed,sign,source
393471508,cfcc,A41,tiger
393471508,county,"Santa Clara, CA",tiger
393471508,name_base,Stevens Creek,tiger
393471508,name_type,Blvd,tiger
393471508,reviewed,no,tiger
393485261,HFCS,Minor Arterial,regular
393485261,bicycle,yes,regular
393485261,cycleway,lane,regular
393485261,highway,tertiary,regular
393485261,lanes,4,regular
393485261,backward,2,lanes
393485261,forward,2,lanes
393485261,name,Bubb Road,regular
393485261,sidewalk,both,regular
393485261,cfcc,A41,tiger
393485261,county,"Santa Clara, CA",tiger
393485261,name_base,Bubb,tiger
393485261,name_type,Rd,tiger
393485261,lanes:backward,left|,turn
393485261,lanes:forward,left|through,turn
393485262,HFCS,Minor Arterial,regular
393485262,bicycle,yes,regular
393485262,cycleway,lane,regular
393485262,highway,tertiary,regular
393485262,lanes,5,regular
393485262,backward,3,lanes
393485262,forward,2,lanes
393485262,name,Bubb Road,regular
393485262,sidewalk,both,regular
393485262,cfcc,A41,tiger
393485262,county,"Santa Clara, CA",tiger
393485262,name_base,Bubb,tiger
393485262,name_type,Rd,tiger
393485262,lanes:backward,left;through|right|right,turn
393485263,HFCS,Minor Arterial,regular
393485263,bicycle,yes,regular
393485263,cycleway,lane,regular
393485263,highway,tertiary,regular
393485263,lanes,5,regular
393485263,backward,3,lanes
393485263,forward,2,lanes
393485263,name,Bubb Road,regular
393485263,sidewalk,right,regular
393485263,cfcc,A41,tiger
393485263,county,"Santa Clara, CA",tiger
393485263,name_base,Bubb,tiger
393485263,name_type,Rd,tiger
393485264,HFCS,Minor Arterial,regular
393485264,bicycle,yes,regular
393485264,cycleway,lane,regular
393485264,highway,tertiary,regular
393485264,lanes,4,regular
393485264,name,Bubb Road,regular
393485264,sidewalk,both,regular
393485264,cfcc,A41,tiger
393485264,county,"Santa Clara, CA",tiger
393485264,name_base,Bubb,tiger
393485264,name_type,Rd,tiger
393485265,HFCS,Principal Arterial,regular
393485265,right,lane,cycleway
393485265,highway,primary,regular
393485265,lanes,4,regular
393485265,maxspeed,35 mph,regular
393485265,name,Stevens Creek Boulevard,regular
393485265,oneway,yes,regular
393485265,sidewalk,right,regular
393485265,maxspeed,sign,source
393485265,cfcc,A41,tiger
393485265,county,"Santa Clara, CA",tiger
393485265,name_base,Stevens Creek,tiger
393485265,name_type,Blvd,tiger
393485266,right,lane,cycleway
393485266,highway,secondary,regular
393485266,lanes,4,regular
393485266,maxspeed,35 mph,regular
393485266,name,Stevens Creek Boulevard,regular
393485266,oneway,yes,regular
393485266,sidewalk,right,regular
393485266,maxspeed,sign,source
393485266,cfcc,A41,tiger
393485266,county,"Santa Clara, CA",tiger
393485266,name_base,Stevens Creek,tiger
393485266,name_type,Blvd,tiger
393485266,reviewed,no,tiger
393485266,lanes,left|left|none|none,turn
393485267,right,lane,cycleway
393485267,highway,secondary,regular
393485267,lanes,2,regular
393485267,maxspeed,35 mph,regular
393485267,name,Stevens Creek Boulevard,regular
393485267,oneway,yes,regular
393485267,sidewalk,right,regular
393485267,maxspeed,sign,source
393485267,cfcc,A41,tiger
393485267,county,"Santa Clara, CA",tiger
393485267,name_base,Stevens Creek,tiger
393485267,name_type,Blvd,tiger
393485267,reviewed,no,tiger
393485268,HFCS,Principal Arterial,regular
393485268,right,lane,cycleway
393485268,highway,primary,regular
393485268,lanes,4,regular
393485268,maxspeed,35 mph,regular
393485268,name,Stevens Creek Boulevard,regular
393485268,oneway,yes,regular
393485268,sidewalk,right,regular
393485268,maxspeed,sign,source
393485268,cfcc,A41,tiger
393485268,county,"Santa Clara, CA",tiger
393485268,name_base,Stevens Creek,tiger
393485268,name_type,Blvd,tiger
393485268,reviewed,no,tiger
393485268,lanes,left|||,turn
393485269,right,lane,cycleway
393485269,highway,secondary,regular
393485269,lanes,3,regular
393485269,maxspeed,35 mph,regular
393485269,name,Stevens Creek Boulevard,regular
393485269,oneway,yes,regular
393485269,sidewalk,right,regular
393485269,maxspeed,sign,source
393485269,cfcc,A41,tiger
393485269,county,"Santa Clara, CA",tiger
393485269,name_base,Stevens Creek,tiger
393485269,name_type,Blvd,tiger
393485269,reviewed,no,tiger
393485269,lanes,left||,turn
393485270,HFCS,Principal Arterial,regular
393485270,right,lane,cycleway
393485270,highway,primary,regular
393485270,lanes,3,regular
393485270,maxspeed,35 mph,regular
393485270,name,Stevens Creek Boulevard,regular
393485270,oneway,yes,regular
393485270,sidewalk,right,regular
393485270,maxspeed,sign,source
393485270,cfcc,A41,tiger
393485270,county,"Santa Clara, CA",tiger
393485270,name_base,Stevens Creek,tiger
393485270,name_type,Blvd,tiger
393485271,HFCS,Principal Arterial,regular
393485271,lanes,none|none|designated|none,bicycle
393485271,right,lane,cycleway
393485271,highway,primary,regular
393485271,lanes,4,regular
393485271,maxspeed,35 mph,regular
393485271,name,Stevens Creek Boulevard,regular
393485271,oneway,yes,regular
393485271,sidewalk,right,regular
393485271,maxspeed,sign,source
393485271,cfcc,A41,tiger
393485271,county,"Santa Clara, CA",tiger
393485271,name_base,Stevens Creek,tiger
393485271,name_type,Blvd,tiger
393485272,cycleway,lane,regular
393485272,highway,secondary,regular
393485272,maxspeed,35 mph,regular
393485272,name,Stevens Creek Boulevard,regular
393485272,sidewalk,both,regular
393485272,maxspeed,sign,source
393485272,cfcc,A41,tiger
393485272,county,"Santa Clara, CA",tiger
393485272,name_base,Stevens Creek,tiger
393485272,name_type,Blvd,tiger
393486412,HFCS,Principal Arterial,regular
393486412,cycleway,lane,regular
393486412,highway,secondary,regular
393486412,lanes,2,regular
393486412,maxspeed,40 mph,regular
393486412,name,North Foothill Boulevard,regular
393486412,oneway,yes,regular
393486412,sidewalk,right,regular
393486416,cycleway,lane,regular
393486416,highway,secondary,regular
393486416,lanes,3,regular
393486416,maxspeed,40 mph,regular
393486416,name,North Foothill Boulevard,regular
393486416,oneway,yes,regular
393486416,sidewalk,none,regular
393486416,surface,asphalt,regular
393486416,lanes,left||,turn
393486421,HFCS,Principal Arterial,regular
393486421,cycleway,lane,regular
393486421,highway,secondary,regular
393486421,lanes,3,regular
393486421,maxspeed,40 mph,regular
393486421,name,North Foothill Boulevard,regular
393486421,oneway,yes,regular
393486421,sidewalk,right,regular
393486421,lanes,left||,turn
393486426,HFCS,Principal Arterial,regular
393486426,cycleway,lane,regular
393486426,highway,secondary,regular
393486426,lanes,3,regular
393486426,maxspeed,40 mph,regular
393486426,name,North Foothill Boulevard,regular
393486426,oneway,yes,regular
393486426,sidewalk,right,regular
393486426,lanes,left||,turn
393486430,HFCS,Principal Arterial,regular
393486430,cycleway,lane,regular
393486430,highway,secondary,regular
393486430,lanes,3,regular
393486430,maxspeed,40 mph,regular
393486430,name,North Foothill Boulevard,regular
393486430,oneway,yes,regular
393486430,sidewalk,right,regular
393486430,lanes,left||,turn
393486434,HFCS,Principal Arterial,regular
393486434,cycleway,lane,regular
393486434,highway,secondary,regular
393486434,lanes,3,regular
393486434,maxspeed,40 mph,regular
393486434,name,North Foothill Boulevard,regular
393486434,oneway,yes,regular
393486434,sidewalk,right,regular
393486434,lanes,left||,turn
393486438,HFCS,Principal Arterial,regular
393486438,cycleway,lane,regular
393486438,highway,secondary,regular
393486438,lanes,3,regular
393486438,maxspeed,40 mph,regular
393486438,name,North Foothill Boulevard,regular
393486438,oneway,yes,regular
393486438,sidewalk,right,regular
393486438,lanes,left||,turn
393486445,HFCS,Principal Arterial,regular
393486445,cycleway,lane,regular
393486445,highway,secondary,regular
393486445,lanes,3,regular
393486445,maxspeed,40 mph,regular
393486445,name,North Foothill Boulevard,regular
393486445,oneway,yes,regular
393486445,sidewalk,right,regular
393486445,lanes,left||,turn
393486449,HFCS,Principal Arterial,regular
393486449,cycleway,lane,regular
393486449,highway,secondary,regular
393486449,lanes,2,regular
393486449,maxspeed,40 mph,regular
393486449,name,North Foothill Boulevard,regular
393486449,oneway,yes,regular
393486449,sidewalk,right,regular
393486452,HFCS,Principal Arterial,regular
393486452,cycleway,lane,regular
393486452,highway,secondary,regular
393486452,lanes,3,regular
393486452,maxspeed,40 mph,regular
393486452,name,North Foothill Boulevard,regular
393486452,oneway,yes,regular
393486452,sidewalk,right,regular
393486452,lanes,left||,turn
393486456,HFCS,Principal Arterial,regular
393486456,cycleway,lane,regular
393486456,highway,secondary,regular
393486456,lanes,3,regular
393486456,maxspeed,40 mph,regular
393486456,name,North Foothill Boulevard,regular
393486456,oneway,yes,regular
393486456,sidewalk,right,regular
393486456,lanes,left||,turn
393486461,HFCS,Principal Arterial,regular
393486461,cycleway,lane,regular
393486461,highway,secondary,regular
393486461,lanes,2,regular
393486461,maxspeed,40 mph,regular
393486461,name,North Foothill Boulevard,regular
393486461,oneway,yes,regular
393486461,sidewalk,right,regular
393486465,HFCS,Principal Arterial,regular
393486465,cycleway,lane,regular
393486465,highway,secondary,regular
393486465,lanes,2,regular
393486465,maxspeed,40 mph,regular
393486465,name,North Foothill Boulevard,regular
393486465,oneway,yes,regular
393486465,sidewalk,right,regular
393486468,HFCS,Principal Arterial,regular
393486468,cycleway,lane,regular
393486468,highway,secondary,regular
393486468,lanes,2,regular
393486468,maxspeed,40 mph,regular
393486468,name,North Foothill Boulevard,regular
393486468,oneway,yes,regular
393486468,sidewalk,right,regular
393486473,HFCS,Principal Arterial,regular
393486473,cycleway,lane,regular
393486473,highway,secondary,regular
393486473,lanes,2,regular
393486473,maxspeed,40 mph,regular
393486473,name,North Foothill Boulevard,regular
393486473,oneway,yes,regular
393486473,sidewalk,right,regular
393486477,HFCS,Principal Arterial,regular
393486477,cycleway,lane,regular
393486477,highway,secondary,regular
393486477,lanes,3,regular
393486477,maxspeed,40 mph,regular
393486477,name,North Foothill Boulevard,regular
393486477,oneway,yes,regular
393486477,sidewalk,right,regular
393486477,lanes,left||,turn
393486482,HFCS,Principal Arterial,regular
393486482,cycleway,lane,regular
393486482,highway,secondary,regular
393486482,lanes,2,regular
393486482,maxspeed,40 mph,regular
393486482,name,North Foothill Boulevard,regular
393486482,oneway,yes,regular
393486482,sidewalk,right,regular
393486486,HFCS,Principal Arterial,regular
393486486,cycleway,lane,regular
393486486,highway,secondary,regular
393486486,lanes,2,regular
393486486,maxspeed,40 mph,regular
393486486,name,North Foothill Boulevard,regular
393486486,oneway,yes,regular
393486486,sidewalk,right,regular
393486488,HFCS,Principal Arterial,regular
393486488,cycleway,lane,regular
393486488,highway,secondary,regular
393486488,lanes,2,regular
393486488,maxspeed,40 mph,regular
393486488,name,North Foothill Boulevard,regular
393486488,oneway,yes,regular
393486488,sidewalk,none,regular
393487440,HFCS,Principal Arterial,regular
393487440,cycleway,lane,regular
393487440,highway,secondary,regular
393487440,lanes,3,regular
393487440,maxspeed,40 mph,regular
393487440,name,North Foothill Boulevard,regular
393487440,oneway,yes,regular
393487440,sidewalk,right,regular
393487440,lanes,left||,turn
393487441,HFCS,Principal Arterial,regular
393487441,cycleway,lane,regular
393487441,highway,secondary,regular
393487441,lanes,4,regular
393487441,maxspeed,40 mph,regular
393487441,name,North Foothill Boulevard,regular
393487441,oneway,yes,regular
393487441,sidewalk,right,regular
393487441,lanes,left|left|through|right,turn
393487442,HFCS,Minor Arterial,regular
393487442,cycleway,lane,regular
393487442,highway,tertiary,regular
393487442,lanes,4,regular
393487442,backward,1,lanes
393487442,forward,3,lanes
393487442,maxspeed,30 mph,regular
393487442,name,South Foothill Boulevard,regular
393487442,sidewalk,right,regular
393487442,lanes:forward,left|through|through;right,turn
393488702,highway,motorway_link,regular
393488702,lanes,1,regular
393488702,oneway,yes,regular
393488702,cfcc,A63,tiger
393488702,county,"Santa Clara, CA",tiger
393488702,reviewed,no,tiger
393488702,lanes,through,turn
393494117,right,shared_lane,cycleway
393494117,highway,secondary,regular
393494117,lanes,2,regular
393494117,name,Miller Avenue,regular
393494117,oneway,yes,regular
393494117,sidewalk,right,regular
393494117,cfcc,A41,tiger
393494117,county,"Santa Clara, CA",tiger
393494117,name_base,Miller,tiger
393494117,name_type,Ave,tiger
393494118,right,shared_lane,cycleway
393494118,highway,secondary,regular
393494118,lanes,3,regular
393494118,name,Miller Avenue,regular
393494118,oneway,yes,regular
393494118,sidewalk,right,regular
393494118,lanes,left||,turn
393494119,right,shared_lane,cycleway
393494119,highway,secondary,regular
393494119,lanes,3,regular
393494119,name,Miller Avenue,regular
393494119,oneway,yes,regular
393494119,sidewalk,right,regular
393494119,cfcc,A41,tiger
393494119,county,"Santa Clara, CA",tiger
393494119,name_base,Miller,tiger
393494119,name_type,Ave,tiger
393494119,lanes,left||,turn
393494121,right,shared_lane,cycleway
393494121,highway,secondary,regular
393494121,lanes,3,regular
393494121,name,Miller Avenue,regular
393494121,oneway,yes,regular
393494121,sidewalk,right,regular
393494121,cfcc,A41,tiger
393494121,county,"Santa Clara, CA",tiger
393494121,name_base,Miller,tiger
393494121,name_type,Ave,tiger
393494121,lanes,left||,turn
393494122,right,shared_lane,cycleway
393494122,highway,secondary,regular
393494122,lanes,3,regular
393494122,name,Miller Avenue,regular
393494122,oneway,yes,regular
393494122,sidewalk,right,regular
393494122,lanes,left||,turn
393494123,right,shared_lane,cycleway
393494123,highway,secondary,regular
393494123,lanes,2,regular
393494123,name,Miller Avenue,regular
393494123,oneway,yes,regular
393494123,sidewalk,right,regular
393494123,cfcc,A41,tiger
393494123,county,"Santa Clara, CA",tiger
393494123,name_base,Miller,tiger
393494123,name_type,Ave,tiger
393494124,highway,secondary,regular
393494124,lanes,2,regular
393494124,name,Miller Avenue,regular
393494124,oneway,yes,regular
393494124,sidewalk,right,regular
393494126,bicycle,yes,regular
393494126,cycleway,lane,regular
393494126,foot,yes,regular
393494126,highway,tertiary,regular
393494126,lanes,4,regular
393494126,backward,1,lanes
393494126,forward,3,lanes
393494126,maxspeed,30,regular
393494126,name,North Blaney Avenue,regular
393494126,oneway,no,regular
393494126,sidewalk,both,regular
393494126,lanes:forward,left||,turn
393494127,bicycle,yes,regular
393494127,cycleway,lane,regular
393494127,foot,yes,regular
393494127,highway,tertiary,regular
393494127,lanes,3,regular
393494127,backward,1,lanes
393494127,forward,2,lanes
393494127,maxspeed,30,regular
393494127,name,North Blaney Avenue,regular
393494127,oneway,no,regular
393494127,sidewalk,both,regular
393494128,cycleway,lane,regular
393494128,highway,primary,regular
